Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_deallocate(Primitive**, unsigned int) [119]
[154]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Primitive*> >::deallocate(std::allocator<Primitive*>&, Primitive**, unsigned int) [154]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Primitive*>::deallocate(Primitive**, unsigned int) [131]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_allocate(unsigned int) [148]
[155]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Primitive*> >::allocate(std::allocator<Primitive*>&, unsigned int) [155]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Primitive*>::allocate(unsigned int, void const*) [132]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Primitive*, std::allocator<Primitive*> >::max_size() const [141]
[156]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Primitive*> >::max_size(std::allocator<Primitive*> const&) [156]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<Primitive*>::max_size() const [114]
-----------------------------------------------
                0.00    0.00       2/2           Light* std::uninitialized_copy<Light const*, Light*>(Light const*, Light const*, Light*) [166]
[157]    0.0    0.00    0.00       2         Light* std::__uninitialized_copy<false>::__uninit_copy<Light const*, Light*>(Light const*, Light const*, Light*) [157]
-----------------------------------------------
                0.00    0.00       2/2           Primitive** std::uninitialized_copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**) [167]
[158]    0.0    0.00    0.00       2         Primitive** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**) [158]
                0.00    0.00       2/2           Primitive** std::copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**) [173]
-----------------------------------------------
                0.00    0.00       2/2           Scene::Scene() [46]
[159]    0.0    0.00    0.00       2         std::vector<Light, std::allocator<Light> >::vector() [159]
                0.00    0.00       2/2           std::_Vector_base<Light, std::allocator<Light> >::_Vector_base() [147]
-----------------------------------------------
                0.00    0.00       2/2           Scene::Scene() [46]
[160]    0.0    0.00    0.00       2         std::vector<Primitive*, std::allocator<Primitive*> >::vector() [160]
                0.00    0.00       2/2           std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_Vector_base() [151]
-----------------------------------------------
                0.00    0.00       2/2           Scene::~Scene() [128]
[161]    0.0    0.00    0.00       2         std::vector<Primitive*, std::allocator<Primitive*> >::~vector() [161]
                0.00    0.00       2/7           std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_get_Tp_allocator() [112]
                0.00    0.00       2/4           void std::_Destroy<Primitive**, Primitive*>(Primitive**, Primitive**, std::allocator<Primitive*>&) [126]
                0.00    0.00       2/2           std::_Vector_base<Primitive*, std::allocator<Primitive*> >::~_Vector_base() [152]
-----------------------------------------------
                0.00    0.00       2/2           Primitive** std::copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [200]
[162]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > std::__miter_base<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > > >(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >) [162]
-----------------------------------------------
                0.00    0.00       2/2           Primitive** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**) [197]
[163]    0.0    0.00    0.00       2         Primitive* const* std::__niter_base<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >) [163]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >::base() const [138]
-----------------------------------------------
                0.00    0.00       2/2           Primitive** std::__copy_move_a2<true, Primitive**, Primitive**>(Primitive**, Primitive**, Primitive**) [165]
[164]    0.0    0.00    0.00       2         Primitive** std::__copy_move_a<true, Primitive**, Primitive**>(Primitive**, Primitive**, Primitive**) [164]
                0.00    0.00       2/2           Primitive** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Primitive*>(Primitive* const*, Primitive* const*, Primitive**) [145]
-----------------------------------------------
                0.00    0.00       2/2           Primitive** std::copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**) [173]
[165]    0.0    0.00    0.00       2         Primitive** std::__copy_move_a2<true, Primitive**, Primitive**>(Primitive**, Primitive**, Primitive**) [165]
                0.00    0.00       6/7           Primitive** std::__niter_base<Primitive**>(Primitive**) [113]
                0.00    0.00       2/2           Primitive** std::__copy_move_a<true, Primitive**, Primitive**>(Primitive**, Primitive**, Primitive**) [164]
-----------------------------------------------
                0.00    0.00       2/2           Light* std::__uninitialized_copy_a<Light const*, Light*, Light>(Light const*, Light const*, Light*, std::allocator<Light>&) [168]
[166]    0.0    0.00    0.00       2         Light* std::uninitialized_copy<Light const*, Light*>(Light const*, Light const*, Light*) [166]
                0.00    0.00       2/2           Light* std::__uninitialized_copy<false>::__uninit_copy<Light const*, Light*>(Light const*, Light const*, Light*) [157]
-----------------------------------------------
                0.00    0.00       2/2           Primitive** std::__uninitialized_copy_a<std::move_iterator<Primitive**>, Primitive**, Primitive*>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**, std::allocator<Primitive*>&) [169]
[167]    0.0    0.00    0.00       2         Primitive** std::uninitialized_copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**) [167]
                0.00    0.00       2/2           Primitive** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**) [158]
-----------------------------------------------
                0.00    0.00       2/2           Light* std::__uninitialized_move_if_noexcept_a<Light*, Light*, std::allocator<Light> >(Light*, Light*, Light*, std::allocator<Light>&) [170]
[168]    0.0    0.00    0.00       2         Light* std::__uninitialized_copy_a<Light const*, Light*, Light>(Light const*, Light const*, Light*, std::allocator<Light>&) [168]
                0.00    0.00       2/2           Light* std::uninitialized_copy<Light const*, Light*>(Light const*, Light const*, Light*) [166]
-----------------------------------------------
                0.00    0.00       2/2           Primitive** std::__uninitialized_move_if_noexcept_a<Primitive**, Primitive**, std::allocator<Primitive*> >(Primitive**, Primitive**, Primitive**, std::allocator<Primitive*>&) [171]
[169]    0.0    0.00    0.00       2         Primitive** std::__uninitialized_copy_a<std::move_iterator<Primitive**>, Primitive**, Primitive*>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**, std::allocator<Primitive*>&) [169]
                0.00    0.00       2/2           Primitive** std::uninitialized_copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**) [167]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
[170]    0.0    0.00    0.00       2         Light* std::__uninitialized_move_if_noexcept_a<Light*, Light*, std::allocator<Light> >(Light*, Light*, Light*, std::allocator<Light>&) [170]
                0.00    0.00       4/4           Light const* std::__make_move_if_noexcept_iterator<Light, Light const*>(Light*) [123]
                0.00    0.00       2/2           Light* std::__uninitialized_copy_a<Light const*, Light*, Light>(Light const*, Light const*, Light*, std::allocator<Light>&) [168]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<Primitive*, std::allocator<Primitive*> >::_M_realloc_insert<Primitive* const&>(__gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive* const&) [42]
